Abstract,True Title,Predicted Title,ROUGE Score,BLEU Score
"  The rare $K^\pm\to\pi^\pm\pi^0 e^+e^-$ decay, currently under analysis by theNA48/2 Collaboration, is considered. We have performed two theoreticalapproaches to calculate the differential decay width -- in the kaon rest frame,where we use Cabibbo-Maksimovicz variables, and in the center-of-mass system ofthe lepton pair. The latter essentially simplifies the computations. Acomparison between the two approaches has been performed. We have also foundthe dependencies of the differential decay rate as a function of the virtualphoton and dipion system masses","Building Transmission Backbone for Highway Vehicular Networks: Framework
  and Analysis",Stable Transmission Bipartements in High-Speed Vehicular Ad Hoc Networks,0.3,0.6143868746168435
"  In this paper, we introduce some fundamental notions related to the so-calledstochastic derivatives with respect to a given $\sigma$-field $\mathcal{Q}$. Inour framework, we recall well-known results about Markov--Wiener diffusions. Wethen focus mainly on the case where $X$ is a fractional diffusion and where$\mathcal{Q}$ is the past, the future or the present of $X$. We treat somecrucial examples and our main result is the existence of stochastic derivativeswith respect to the present of $X$ when $X$ solves a stochastic differentialequation driven by a fractional Brownian motion with Hurst index $H>1/2$. Wegive explicit formulas.",Algebraic and combinatorial structures on pairs of twin binary trees,Hopf algebras and Hopf algolgebranes,0.26666666666666666,0.24601580968354606
"  A coupled optoelectronic model was implemented along with the differentialevolution algorithm to assess the efficacy of grading the bandgap of the CZTSSelayer for enhancing the power conversion efficiency of thin-film CZTSSe solarcells. Both linearly and sinusoidally graded bandgaps were examined, with themolybdenum backreflector in the solar cell being either planar or periodicallycorrugated. Whereas an optimally graded bandgap can dramatically enhance theefficiency, the effect of periodically corrugating the backreflector is modestat best. An efficiency of 21.74% is predicted with sinusoidal grading of a870-nm-thick CZTSSe layer, in comparison to 12.6% efficiency achievedexperimentally with a 2200-nm-thick homogeneous CZTSSe layer. Highelectron-hole-pair generation rates in the narrow-bandgap regions and a highopen-circuit voltage due to a wider bandgap close to the front and rear facesof the CZTSSe layer are responsible for the high enhancement of efficiency.","Breakdown of self-similarity at the crests of large amplitude standing
  water waves",Large-amplitude standing waves on deep water,0.4,0.30934850332660563
"  Based on the weighted and shifted Gr\""{u}nwald difference (WSGD) operators[24], we further construct the compact finite difference discretizations forthe fractional operators. Then the discretization schemes are used toapproximate the one and two dimensional space fractional diffusion equations.The detailed numerical stability and error analysis are theoreticallyperformed. We theoretically prove and numerically verify that the providednumerical schemes have the convergent orders 3 in space and 2 in time.","Computation and Universality: Class IV versus Class III Cellular
  Automata",Turing Universal Computation,0.15384615384615383,0.07368276169123442
"  High performance thermoelectric devices requires materials with low latticethermal conductivities. Many strategies, such as phonon engineering, have beenmade to reduce lattice thermal conductivity without simultaneously decrease ofthe charge transport performance. It is a simple and effective approach to usematerials with heavy element to reduce the lattice thermal conductivity. Here,based on the first-principles calculations and phonon Boltzmann transportequations, we find the replacement of Zr with heavy element Hf in ZrNCl doesn'treduce the lattice thermal conductivity, instead, it surprisingly increases byabout 4 times at 300K. This unusual lattice thermal conductivity is mainlyattributed to the dramatic enhancement in phonon lifetimes in Hf compound,originating from the strong interatomic bonding due to lanthanide contraction.Our findings unveil the microscopic mechanisms of high thermal transportproperties in materials with heavy element, providing an alternative strategyin materials design with low lattice thermal conductivity for thermoelectricapplications such as power restoration and generation.",Birational Geometry of Singular Moduli Spaces of O'Grady Type,Bridgeland semistable objects on K3 surfaces,0.0,0
"  We present electronic transport measurements through short and narrow (30x30nm) single layer graphene constrictions on a hexagonal boron nitride substrate.While the general observation of Coulomb-blockade is compatible with earlierwork, the details are not: we show that the area on which charge is localizedcan be significantly larger than the area of the constriction, suggesting thatthe localized states responsible for Coulomb-blockade leak out into thegraphene bulk. The high bulk mobility of graphene on hexagonal boron nitride,however, seems not consistent with the short bulk localization length requiredto see Coulomb-blockade. To explain these findings, charge must instead beprimarily localized along the imperfect edges of the devices and extend alongthe edge outside of the constriction. In order to better understand themechanisms, we compare the experimental findings with tight-binding simulationsof such constrictions with disordered edges. Finally we discuss previousexperiments in the light of these new findings.","Optimal exponents for Hardy--Littlewood inequalities for $m$-linear
  operators",On the Hardy--Littlewood type inequalities on $\ell _{p}$ spaces,0.3,0.6865890479690392
"  The STEREO/WAVES (SWAVES) experiment on board the two STEREO spacecraft(Solar Terrestrial Relations Observatory) launched on 25 October 2006 isdedicated to the measurement of the radio spectrum at frequencies between a fewkilohertz and 16 MHz. The SWAVES antenna system consists of 6 m long orthogonalmonopoles designed to measure the electric component of the radio waves. Withthis configuration direction finding of radio sources and polarimetry (analysisof the polarization state) of incident radio waves is possible. For theevaluation of the SWAVES data the receiving properties of the antennas,distorted by the radiation coupling with the spacecraft body and other onboarddevices, have to be known accurately. In the present context, these propertiesare described by the antenna effective length vectors. We present the resultsof an in-flight calibration of the SWAVES antennas using the observations ofthe nonthermal terrestrial auroral kilometric radiation (AKR) during STEREOroll maneuvers in an early stage of the mission. A least squares methodcombined with a genetic algorithm was applied to find the effective lengthvectors of the STEREO Behind (STEREO-B)/WAVES antennas in a quasi-staticfrequency range ($L_{antenna} \ll \lambda_{wave}$) which fit best to the modeland observed AKR intensity profiles. The obtained results confirm the formerSWAVES antenna analysis by rheometry and numerical simulations. A final set ofantenna parameters is recommended as a basis for evaluations of the SWAVESdata.",Classify Participants in Online Communities,A Common Language to classify participants in online communities,0.7142857142857143,0.5773502691896257
"  Physical fundamentals of the self-organizing theory for the system withvarying constraints are considered. A variation principle, specifically theprinciple of dynamic harmonization as a generalization of the Gauss-Hertzprinciple for the systems with varying internal structure is formulated. Incompliance with this principle the system evolves through dynamics of theprocesses leading to harmonization of the internal multiscale structure of thesystem and its connections with external actions as a result of minimizing thedynamic harmonization function. Main principles of the shell model ofself-organization under the action of the dominating entropic disturbance areformulated.","The symmetric and unimodal expansion of Eulerian polynomials via
  continued fractions",Divisibility of the Coefficients in Generalized Eulerian Numbers,0.2105263157894737,0.4859869096699081
  We propose a class of non-Markov population models with continuous ordiscrete state space via a limiting procedure involving sequences of rescaledand randomly time-changed Galton--Watson processes. The class includes asspecific cases the classical continuous-state branching processes and Markovbranching processes. Several results such as the expressions of moments and thebranching inequality governing the evolution of the process are presented andcommented. The generalized Feller branching diffusion and the fractional Yuleprocess are analyzed in detail as special cases of the general model.,Sedano: A News Stream Processor for Business,"Sedano: A Data-driven Information Processing System for Business-related
  News",0.4444444444444444,0.48549177170732344
"  We study a distinct supersymmetric signal of multi-photons in associationwith jets and missing transverse energy. At least one of these photons has theorigin in displaced vertex, thus delayed and non-pointing. We consider asupersymmetric scenario in which the gravitino is the lightest supersymmetricparticle (LSP) (with a mass $\sim 1~{keV}$) and the lightest neutralino is thenext-to-lightest supersymmetric particle (NLSP). The NLSP decays dominantlyinto a photon and a gravitino within the detector with a decay length rangingfrom $c\tau_{\tilde{\chi}}\sim$ 50-100 cm. In addition, we assume that thesecond lightest neutralino and the lightest neutralino are nearly degenerateand this leads to a prompt radiative decay of the next-to-lightest neutralinointo a photon and a lightest neutralino with a large branching ratio. Suchdegenerate neutralinos can be realised in various representations of the$SU(5)$, $SO(10)$, and $E(6)$ Grand Unified Theories (GUTs). The non-pointingphotons can be reconstructed at the electromagnetic calorimeter of the ATLASinner-detector, which have been designed with good timing and directionalresolution. We find that with a centre-of-mass energy $E_{cm}=14 ~{TeV}$ at anintegrated luminosity of 100 $fb^{-1}$ one may see evidence of hundreds oftri-photon events and a few four-photons events at the LHC, in addition toseveral thousands di-photon events. We also predict the event rates even at theearly phase of LHC run.","From Ancient Contemplative Practice to the App Store: Designing a
  Digital Container for Mindfulness",Design Implications for Mindfulness-related Apps,0.3,0.11054202892156728
"  Light-cone gauge superstring theory in noncritical dimensions corresponds toa worldsheet theory with nonstandard longitudinal part in the conformal gauge.The longitudinal part of the worldsheet theory is a superconformal field theorycalled X^{\pm} CFT. We show that the X^{\pm} CFT combined with thesuper-reparametrization ghost system can be described by free variables. It ispossible to express the correlation functions in terms of these free variables.Bosonizing the free variables, we construct the spin fields and BRST invariantvertex operators for the Ramond sector in the conformal gauge formulation. Byusing these vertex operators, we can rewrite the tree amplitudes of thenoncritical light-cone gauge string field theory, with external lines in the(R,R) sector as well as those in the (NS,NS) sector, in a BRST invariant way.","Numerical Approximations for a Phase-Field Moving Contact Line Model
  with Variable Densities and Viscosities","Efficient numerical schemes for a two-phase hydrodynamics coupled
  phase-field",0.3846153846153846,0.23423385316385045
"  This article is concerned with automating the decreasing diagrams techniqueof van Oostrom for establishing confluence of term rewrite systems. We studyabstract criteria that allow to lexicographically combine labelings to showlocal diagrams decreasing. This approach has two immediate benefits. First, itallows to use labelings for linear rewrite systems also for left-linear ones,provided some mild conditions are satisfied. Second, it admits an incrementalmethod for proving confluence which subsumes recent developments in automatingdecreasing diagrams. The techniques proposed in the article have beenimplemented and experimental results demonstrate how, e.g., the rule labelingbenefits from our contributions.","Towards a better coordination of Multimessenger observations: VO and
  future developments",A Virtual Observatory Protocol for Coordinated Observations,0.33333333333333326,0
"  We show the $H^{1}$ scattering for a one dimensional nonlinear Schr\""odingerequation with a non-negative, repulsive potential $V$ such that $V,xV\inW^{1,1}$, and a mass-supercritical non-linearity. We follow the approach ofconcentration-compacity/rigidity first introduced by Kenig and Merle.",A (Basis for a) Philosophy of a Theory of Fuzzy Computation,Vagueness and Fuzzy Computation,0.26666666666666666,0.11103166286534362
"  It is often desirable to build a statistical emulator of a complex computersimulator in order to perform analysis which would otherwise be computationallyinfeasible. We propose methodology to model multivariate output from a computersimulator taking into account output structure in the responses. The utility ofthis approach is demonstrated by applying it to a chemical and biologicalhazard prediction model. Predicting the hazard area that results from anaccidental or deliberate chemical or biological release is imperative in civiland military planning and also in emergency response. The hazard area resultingfrom such a release is highly structured in space and we therefore propose theuse of a thin-plate spline to capture the spatial structure and fit a Gaussianprocess emulator to the coefficients of the resultant basis functions. Wecompare and contrast four different techniques for emulating multivariateoutput: dimension-reduction using (i) a fully Bayesian approach with aprincipal component basis, (ii) a fully Bayesian approach with a thin-platespline basis, assuming that the basis coefficients are independent, and (iii) a""plug-in"" Bayesian approach with a thin-plate spline basis and a separablecovariance structure; and (iv) a functional data modeling approach using atensor-product (separable) Gaussian process. We develop methodology for the twothin-plate spline emulators and demonstrate that these emulators significantlyoutperform the principal component emulator. Further, the separable thin-platespline emulator, which accounts for the dependence between basis coefficients,provides substantially more realistic quantification of uncertainty, and isalso computationally more tractable, allowing fast emulation. For highresolution output data, it also offers substantial predictive and computationaladvantages over the tensor-product Gaussian process emulator.",QOS based user driven scheduler for grid environment,QoS based User Driven Scheduling for Autonomic Grid,0.875,0.7071067811865476
"  Tic-Tac-Toe game can be played by two players where the square block (3 x 3)can be filled with a cross (X) or a circle (O). The game will toggle betweenthe players by giving the chance for each player to mark their move. When oneof the players make a combination of 3 same markers in a horizontal, verticalor diagonal line the program will display which player has won, whether X or O.In this paper, we implement a 3x3 tic-tac-toe game in LabVIEW. The game isdesigned so that two players can play tic-tac-toe using LabVIEW software. Theprogram will contain a display function and a select function to place thesymbol as well as toggle between the symbols allowing each player a turn toplay the game. The program will update after each player makes their move andcheck for the conditions of game as it goes on. Overall program works withoutany bugs and is able to use","An application of tomographic PIV to investigate the spray-induced
  turbulence in a direct-injection engine","Tomographic particle imagevelocimetry measurements of jet-like turbulence in
  direct",0.3076923076923077,0.2592223702781733
"  FeMoco, MoFe$_7$S$_9$C, has been shown to be the active catalytic site forthe reduction of nitrogen to ammonia in the nitrogenase protein. Anunderstanding of its electronic structure including strong electron correlationis key to designing mimic catalysts capable of ambient nitrogen fixation.Active spaces ranging from [54, 54] to [65, 57] have been predicted for aquantitative description of FeMoco's electronic structure. However, awavefunction approach for a singlet state using a [54,54] active space wouldrequire 10$^{29}$ variables. In this work, we systematically explore theactive-space size necessary to qualitatively capture strong correlation inFeMoco and two related moieties, MoFe$_3$S$_7$ and Fe$_4$S$_7$. Using CASSCFand 2-RDM methods, we consider active-space sizes up to [14,14] and [30,30],respectively, with STO-3G, 3-21G, and DZP basis sets and use fractionalnatural-orbital occupation numbers to assess the level of multireferenceelectron correlation, an examination of which reveals a competition betweensingle-reference and multi-reference solutions to the electronicSchr\""{o}dinger equation for smaller active spaces and a consistentmulti-reference solution for larger active spaces.","Density Matrix Renormalization Group Study of Nematicity in Two
  Dimensions: Application to a Spin-$1$ Bilinear-Biquadratic Model on the
  Square Lattice",Nematic order in a spin-doped Heisenberg model,0.3333333333333333,0.11413953369418132
"  Level-sensitive latches are widely used in high- performance designs. Forsuch circuits efficient statistical timing analysis algorithms are needed totake increasing process vari- ations into account. But existing methods solvingthis problem are still computationally expensive and can only provide the yieldat a given clock period. In this paper we propose a method combining reducediterations and graph transformations. The reduced iterations extract setup timeconstraints and identify a subgraph for the following graph transformationshandling the constraints from nonpositive loops. The combined algorithms arevery efficient, more than 10 times faster than other existing methods, andresult in a parametric minimum clock period, which together with the hold timeconstraints can be used to compute the yield at any given clock period veryeasily.","Probing CP violation in the neutrino sector with magic baseline
  experiments",Effect of CP Violation on the Leptonic Sector,0.4210526315789474,0.4859869096699081
"  Stirling numbers of the first kind are used in the derivation of severalpopulation genetics statistics, which in turn are useful for testingevolutionary hypotheses directly from DNA sequences. Here, we explore thecumulative distribution function of these Stirling numbers, which enables asingle direct estimate of the sum, using representations in terms of theincomplete beta function. This estimator enables an improved method forcalculating an asymptotic estimate for one useful statistic, Fu's $F_s$. Byreducing the calculation from a sum of terms involving Stirling numbers to asingle estimate, we simultaneously improve accuracy and dramatically increasespeed.",How many copies are needed for state discrimination?,Polarization of states with pairwise fidelities,0.14285714285714288,0
"  In many societies alcohol is a legal and common recreational substance andsocially accepted. Alcohol consumption often comes along with social events asit helps people to increase their sociability and to overcome theirinhibitions. On the other hand we know that increased alcohol consumption canlead to serious health issues, such as cancer, cardiovascular diseases anddiseases of the digestive system, to mention a few. This work examines alcoholconsumption during the FIFA Football World Cup 2018, particularly the usage ofalcohol related information on Twitter. For this we analyse the tweetingbehaviour and show that the tournament strongly increases the interest in beer.Furthermore we show that countries who had to leave the tournament at earlystage might have done something good to their fans as the interest in beerdecreased again.","Variation of the fine-structure constant: an update of statistical
  analyses with recent data","Consistency of astronomical data of the fine-structure constant
  obtained with KECK",0.4615384615384615,0.2766456717020453
  Convergence rate estimates in limit theorems for sums of independent randomvariables are considered.,"Classical mechanics of many particles defined on canonically deformed
  nonrelativistic space-time",Noncommutative systems of N particles moving in canonically twisted space-time,0.43478260869565216,0.7195907128571539
"  The goal of this paper is to study and define the concept of ""antifragilesoftware"". For this, I start from Taleb's statement that antifragile systemslove errors, and discuss whether traditional software dependability fits intothis class. The answer is somewhat negative, although adaptive fault toleranceis antifragile: the system learns something when an error happens, and alwaysimrpoves. Automatic runtime bug fixing is changing the code in response toerrors, fault injection in production means injecting errors in businesscritical software. I claim that both correspond to antifragility. Finally, Ihypothesize that antifragile development processes are better at producingantifragile software systems.",Fruit recognition from images using deep learning,Fruit Detection using Neural Networks,0.3333333333333333,0.5330859115179258
"  We show that for hadronic transverse energy $E_T$ in hadron-hadroncollisions, the classic Collins-Soper-Sterman (CSS) argument for thecancellation of Glauber gluons breaks down at the level of two Glauber gluonsexchanged between the spectators. Through an argument that relates the diagramswith these Glauber gluons to events containing additional soft scatterings, wesuggest that this failure of the CSS cancellation actually corresponds to afailure of the `standard' factorisation formula with hard, soft and collinearfunctions to describe $E_T$ at leading power. This is because the observablereceives a leading power contribution from multiple parton interaction (orspectator-spectator Glauber) processes. We also suggest that the same argumentcan be used to show that a whole class of observables, which we refer to as MPIsensitive observables, do not obey the standard factorisation at leading power.MPI sensitive observables are observables whose distributions in hadron-hadroncollisions are disrupted strongly by the presence of multiple partoninteractions (MPI) in the event. Examples of further MPI sensitive observablesinclude the beam thrust $B^+_{a,b}$ and transverse thrust.",Facebook Ads: Politics of Migration in Italy,Online Ad Monitoring: A Case Study of Immigration in Italy,0.3529411764705882,0.427287006396234
"  We present a simulation-based study using deep convolutional neural networks(DCNNs) to identify neutrino interaction vertices in the MINERvA passivetargets region, and illustrate the application of domain adversarial neuralnetworks (DANNs) in this context. DANNs are designed to be trained in onedomain (simulated data) but tested in a second domain (physics data) andutilize unlabeled data from the second domain so that during training onlyfeatures which are unable to discriminate between the domains are promoted.MINERvA is a neutrino-nucleus scattering experiment using the NuMI beamline atFermilab. $A$-dependent cross sections are an important part of the physicsprogram, and these measurements require vertex finding in complicated events.To illustrate the impact of the DANN we used a modified set of simulation inplace of physics data during the training of the DANN and then used the labelof the modified simulation during the evaluation of the DANN. We find that deeplearning based methods offer significant advantages over our prior track-basedreconstruction for the task of vertex finding, and that DANNs are able toimprove the performance of deep networks by leveraging available unlabeled dataand by mitigating network performance degradation rooted in biases in thephysics models used for training.","CoSpace: Common Subspace Learning from Hyperspectral-Multispectral
  Correspondences",CoSpace: Cross-modality Feature Learning for Land Cover Classification,0.23529411764705882,0.7071067811865476
"  The growing need for low-latency access to computing resources has motivatedthe introduction of edge computing, where resources are strategically placed atthe access networks. Unfortunately, edge computing infrastructures like fogsand cloudlets have limited scalability and may be prohibitively expensive toinstall given the vast edge of the Internet. In this paper, we presentOpportunistic Edge Computing (OEC), a new computing paradigm that provides aframework to create scalable infrastructures at the edge using end-usercontributed resources. One of the goals of OEC is to place resources wherethere is high demand for them by incentivizing people to share their resources.This paper defines the OEC paradigm and the involved stakeholders and putsforward a management framework to build, manage and monitor scalable edgeinfrastructures. It also highlights the key differences between the OECcomputing models and the existing computing models and shed the light on earlyworks on the topic. The paper also presents preliminary experimental resultsthat highlight the benefits and the limitations of OEC compared to the regularcloud computing deployment and the Fog deployment. It finally summarizes keyresearch directions pertaining to resource management in OEC environments.",Labelings for Decreasing Diagrams,Automating the decreasing diagrams technique of van Oostrom,0.3333333333333333,0
"  We study the clustering of the highest-z galaxies (from ~ $0.1$ to a few tensMpc scales) using the BLUETIDES simulation and compare it to currentobservational constraints from Hubble legacy and Hyper Suprime Cam (HSC) fields(at $z=6-7.2$). With a box length of $400$ $Mpc/h$ on each side and $0.7$trillion particles, BLUETIDES is the largest high resolution cosmologicalhydrodynamic simulation to date ideally suited for studies of high-z galaxies.We find that galaxies with magnitude $m_{UV}<27.7$ have a bias ($b_g$) of$8.1\pm 1.2$ at $z=8$, and typical halo masses $M_H \gtrsim 6\times10^{10}M_{\odot}$. Given the redshift evolution between $z=8$ to $z=10$($b_g\propto(1+z)^{1.6}$), our inferred values of the bias and halo masses areconsistent with measured angular clustering at $z \sim 6.8$ from these brightersamples. The bias of fainter galaxies (in the Hubble legacy field at $H_{160}\lesssim29.5$) is $5.9\pm0.9$ at $z=8$ corresponding to halo masses $M_H\gtrsim 10^{10} M_{\odot}$. We investigate directly the 1-halo term intheclustering and show that it dominates on scales $r \lesssim 0.1$ Mpc/$h$($\Theta \lesssim 3""$) with non-linear effect at transition scales between the1-halo and 2-halo term affecting scales 0.1 $\lesssim r \lesssim $ 20 Mpc/$h$($3""\lesssim \Theta \lesssim 90""$). Current clustering measurements probe downto the scales in the transition between 1-halo to 2-halo regime wherenon-linear effects are important. The amplitude of the 1-halo term implies thatoccupation numbers for satellites in \texttt{BLUETIDES} are somewhat higherthan standard HODs adopted in these analyses (which predict amplitudes in the1-halo regime suppressed by a factor 2-3). That possibly implies a highernumber of galaxies detected by JWST (at small scales and even faintermagnitudes) observing these fields.","Dynamic Traitor Tracing Schemes, Revisited",Tailor Tracing with Combined Tardos and Oosterwijk,0.16666666666666666,0.6147881529512643
"  Let P a locally finite partially ordered set, F a field, G a group, andI(P,F) the incidence algebra of P over F. We describe all the inequivalentelementary G-gradings on this algebra. If P is bounded, F is a infinite fieldof characteristic zero, and A, B are both elementary G-graded incidencealgebras satisfying the same G-graded polynomial identities, and theautomorphisms group of P acts transitively on the maximal chains of P , we showthat A and B are graded isomorphic.",Approximate Parametrization of Space Algebraic Curves,Parametrization of a non-rational real space curve,0.5714285714285715,0.4671379777282001
"  Many membrane channels and receptors exhibit adaptive, or desensitized,response to a strong sustained input stimulus, often supported by proteinactivity-dependent inactivation. Adaptive response is thought to be related tovarious cellular functions such as homeostasis and enlargement of dynamic rangeby background compensation. Here we study the quantitative relation betweenadaptive response and background compensation within a modeling framework. Weshow that any particular type of adaptive response is neither sufficient nornecessary for adaptive enlargement of dynamic range. In particular a preciseadaptive response, where system activity is maintained at a constant level atsteady state, does not ensure a large dynamic range neither in input signal norin system output. A general mechanism for input dynamic range enlargement cancome about from the activity-dependent modulation of protein responsiveness bymultiple biochemical modification, regardless of the type of adaptive responseit induces. Therefore hierarchical biochemical processes such as methylationand phosphorylation are natural candidates to induce this property in signalingsystems.",Shear thinning in dilute and semidilute solutions of polystyrene and DNA,Viscosity of dilute and semidilute unentangled DNA solutions,0.4210526315789474,0.2987789945544558
"  We investigate the $B \rar K_{0}^{*}(1430) l^+ l^- $ transition in theApplequist-Cheng-Dobrescu model in the presence of a universal extra dimension.In particular, we calculate double lepton polarization asymmetries andbranching ratio related to this channel and compare the obtained results withthe predictions of the standard model. Our analysis of the consideredobservables in terms of radius $R$ of the compactified extra-dimension as thenew parameter of the model show a considerable discrepancy between thepredictions of two models in low $\frac{1}{R}$ values.",Daily Stand-Up Meetings: Start Breaking the Rules,Improving the Practice of the Daily Standing-up Meeting,0.47058823529411764,0.7071067811865476
"  Electron paramagnetic resonance spectroscopy (EPR) is among the mostimportant analytical tools in physics, chemistry, and biology. The emergence ofnitrogen-vacancy (NV) centers in diamond, serving as an atomic-sizedmagnetometer, has promoted this technique to single-spin level, even underambient conditions. Despite the enormous progress in spatial resolution, thecurrent megahertz spectral resolution is still insufficient to resolve keyheterogeneous molecular information. A major challenge is the short coherencetimes of the sample electron spins. Here, we address this challenge byemploying a magnetic noise-insensitive transition between states of differentsymmetry. We demonstrate a 27-fold narrower spectrum of single substitutionalnitrogen (P1) centers in diamond with linewidth of several kilohertz, and thensome weak couplings can be resolved. Those results show both spatial andspectral advances of NV center-based EPR, and provide a route towardsanalytical (EPR) spectroscopy at single-molecule level.","Sharp Continuity Results for the Short-Time Fourier Transform and for
  Localization Operators",Boundedness of short-time Fourier transform operators on Wieneramalgam spaces,0.4347826086956522,0.41368954504257255
"  This paper addresses the problem of motion synchronization (or averaging) anddescribes a simple, closed-form solution based on a spectral decomposition,which does not consider rotation and translation separately but works straightin SE(3), the manifold of rigid motions. Besides its theoretical interest,being the first closed form solution in SE(3), experimental results show thatit compares favourably with the state of the art both in terms of precision andspeed.","Projections, Pseudo-Stopping Times and the Immersion Property",On theersion property of $\mathbb F$-local martingale processes,0.11764705882352941,0
"  In this paper we analyse super-Chern-Simons theory in $\mathcal{N} =1$superspace formalism, in the presence of a boundary. We modify the Lagrangianfor the Chern-Simons theory in such a way that it is supersymmetric even in thepresence of a boundary. Also, even though the Chern-Simons theory is not gaugeinvariant in the presence of a boundary, if it is suitable coupled to a gaugedWess-Zumino-Witten model, then the resultant theory can be made gaugeinvariant. Thus, by suitably adding extra boundary degrees of freedom, thegauge and supersymmetry variations of the boundary theory exactly cancel theboundary terms generated by the variations of the bulk Chern-Simons theory. Wealso discuss how this can be applied to the ABJM model in $\mathcal{N} =1$superspace, and we then describe the BRST and anti-BRST symmetries of theresultant gauge invariant supersymmetric theory.","Scaling and Balancing for High-Performance Computation of Optimal
  Controls",A New Approach to Optimal Control Algorithms,0.23529411764705882,0.46199933699457096
"  We consider the cosmological evolution induced by the free energy F of a gasof maximally supersymmetric heterotic strings at finite temperature and weakcoupling in dimension D>=4. We show that F, which plays the role of aneffective potential, has minima associated to enhanced gauge symmetries, whereall internal moduli can be attracted and dynamically stabilized. Using the factthat the heterotic/type I S-duality remains valid at finite temperature and canbe applied at each instant of a quasi-static evolution, we find in the dualtype I cosmology that all internal NS-NS and RR moduli in the closed stringsector and the Wilson lines in the open string sector can be stabilized. Forthe special case of D=6, the internal volume modulus remains a flat direction,while the dilaton is stabilized. An essential role is played by light D-stringmodes wrapping the internal manifold and whose contribution to the free energycannot be omitted, even when the type I string is at weak coupling. As aresult, the order of magnitude of the internal radii expectation values on thetype I side is (lambda_I alpha')^{1/2}, where lambda_I is the ten-dimensionalstring coupling. The non-perturbative corrections to the type I free energy canalternatively be described as effects of ""thermal E1-instantons"", whoseworldsheets wrap the compact Euclidean time cycle.","Theoretical and simulation studies of characteristics of a Compton light
  source",Compton scattering of a laser beam with a relativistic electron beam,0.18181818181818182,0.4063798282013443
"  We give an algorithm for computing the V-saturation of any finitely-generatedsubmodule of a power of V[X], where V is a valuation domain. Our algorithm isbased on a notion of ""echelon form"" which ensures its correctness. This allowsus to compute a finite system of generators for the syzygy module of anyfinitely generated submodule of a power of V[X].","Electricity consumption forecasting method based on MPSO-BP neural
  network model",Electricity Consumption Forecasting Using MPSO-BP Neural Network,0.7368421052631579,0.476273899703797
"  We study the solutions $u$ to the equation $$ \begin{cases}\operatorname{div} u + \langle a , u \rangle = f & \textrm{ in } \Omega,\\ u=0& \textrm{ on } \partial \Omega, \end{cases} $$ where $a$ and $f$ are given. Wesignificantly improve the existence results of [Csat\'o and Dacorogna, ADirichlet problem involving the divergence operator, \textit{Ann. Inst. H.Poincar\'e Anal. Non Lin\'eaire}, 33 (2016), 829--848], where this equation hasbeen considered for the first time. In particular, we prove the existence of asolution under essentially sharp regularity assumptions on the coefficients.The condition that we require on the vector field $a$ is necessary andsufficient. Finally, our results cover the whole scales of Sobolev and H\""olderspaces.","Measurement of high-Q2 neutral current deep inelastic e+p scattering
  cross sections with a longitudinally polarised positron beam at HERA",Measurement of neutral current cross sections in e+p collisions at HERA,0.4848484848484849,0.3654911972890543
"  During the last years, Graphene based Field Effect Transistors (GFET) haveshown outstanding RF performance; therefore, they have attracted considerableattention from the electronic devices and circuits communities. At the sametime, analytical models that predict the electrical characteristics of GFETshave evolved rapidly. These models, however, have a complexity level that canonly be handled with the help of a circuit simulator. On the other hand, analogcircuit designers require simple models that enable them to carry out fast handcalculations, i.e., to create circuits using small-signal hybrid-{\pi} models,calculate figures of merit, estimate gains, pole-zero positions, etc. Thispaper presents a comprehensive GFET model that is simple enough for being usedin hand-calculations during circuit design and at the same time it is accurateenough to capture the electrical characteristics of the devices in theoperating regions of interest. Closed analytical expressions are provided forthe drain current ID, small-signal transconductance gain gm, output resistancero, and parasitic Vgs and Cgd. In addition, figures of merit such as intrinsicvoltage gain AV, transconductance efficiency gm/ID, and transit frequency fTare presented. The proposed model has been compared to a complete analyticalmodel and also to measured data available in current literature. The resultsshow that the proposed model follows closely to both the complete analyticalmodel and the measured data; therefore, it can be successfully applied in thedesign of GFET analog circuits.","Beyond saliency: understanding convolutional neural networks from
  saliency prediction on layer-wise relevance propagation",Salient Relevance Map: A Context-awares Aliency Map for Deep CNNs,0.08,0
"  We investigate aspects of holographic duals to time-like warped AdS_3space-times--which include G\""odel's universe--in string theory. Usingworldsheet techniques similar to those that have been applied to AdS_3backgrounds, we are able to identify space-time symmetry algebras that act onthe dual boundary theory. In particular, we always find at least one Virasoroalgebra with computable central charge. Interestingly, there exists a dense setof points in the moduli space of these models in which there is actually asecond commuting Virasoro algebra, typically with different central charge thanthe first. We analyze the supersymmetry of the backgrounds, finding relatedenhancements, and comment on possible interpretations of these results. We alsoperform an asymptotic symmetry analysis at the level of supergravity, providingadditional support for the worldsheet analysis.","Simultaneous Determination of Conductance and Thermopower of Single
  Molecule Junctions","Coherent determination of conductance and thermoelectric field
  currents of single-m",0.5714285714285713,0.7400828044922853
"  Riemann extension for the anti Mach metric is derived, the solution ofgeodesic equations for the extended space are given, some properties for theextended space was studied and compared with the basic space and theconstructions of a translation surface for the anti Mach metric in fourdimension is established.",Structures in high-energy fusion data,"Structures in heavy-ion fusion cross sections at energies above the
  Coulomb barrier",0.3157894736842105,0.38827267775222324
